117,hasRecipient,中国联通
摩拜单车,cooperate,中国联通
117,hasObject,小摩王卡
摩拜单车,release,小摩王卡
中国联通,release,小摩王卡
119,hasActor,摩拜单车
119,hasRecipient,韩国水原市
摩拜单车,join,韩国水原市
121,hasActor,摩拜单车
121,hasRecipient,曼彻斯特
摩拜单车,join,曼彻斯特
124,hasActor,摩拜单车
124,hasObject,欧盟及国际标准认证
摩拜单车,通过,欧盟及国际标准认证
124,hasObject,海外扩张
摩拜单车,加速,海外扩张
128,hasActor,Spin
128,hasRecipient,政府
Spin,签署_O,政府
128,hasObject,独家试点项目
Spin,签署_A,独家试点项目
政府,签署_P,独家试点项目
128,hasObject,美国共享单车品牌
Spin,BelongTo,美国共享单车品牌
133,hasActor,兰州
133,hasObject,共享单车具体管理部门
兰州,明确,共享单车具体管理部门
134,hasActor,ofo
134,hasRecipient,九天微星
ofo,支持,九天微星
134,hasObject,卫星
九天微星,发射,卫星
136,hasActor,ofo
136,hasRecipient,鹿晗
ofo,签约_O,鹿晗
136,hasObject,品牌代言人
ofo,签约_A,品牌代言人
鹿晗,签约_P,品牌代言人
164,hasActor,ofo
164,hasActor,蜜蜂出行
ofo,cooperate,蜜蜂出行
164,hasObject,共享电单车
蜜蜂出行,BelongTo,共享电单车
167,hasActor,上海市交通委
167,hasObject,促进和规范共享单车的发展意见
上海市交通委,制定,促进和规范共享单车的发展意见
168,hasActor,哈啰单车
168,hasObject,融资
哈啰单车,完成,融资
169,hasActor,南京
169,hasObject,共享单车投放数量
南京,加大,共享单车投放数量
170,hasActor,700Bike
170,hasObject,官方声明
700Bike,release,官方声明
170,hasObject,收购传闻
700Bike,否认,收购传闻
172,hasActor,ofo
172,hasRecipient,上海凤凰自行车
ofo,还,上海凤凰自行车
173,hasActor,深圳市政公园园区
173,hasObject,共享单车
深圳市政公园园区,禁投,共享单车
175,hasActor,哈啰单车
175,hasRecipient,哈啰出行
哈啰单车,品牌升级,哈啰出行
179,hasActor,优拜单车
179,hasObject,融资
优拜单车,获,融资
180,hasActor,摩拜单车
180,hasRecipient,Wagas
摩拜单车,cooperate,Wagas
180,hasObject,餐厅
摩拜单车,开,餐厅
Wagas,开,餐厅
181,hasActor,摩拜单车
181,hasObject,融资
182,hasActor,ofo
182,hasRecipient,伦敦
ofo,投放_O,伦敦
182,hasObject,共享单车
ofo,投放_A,共享单车
伦敦,投放_P,共享单车
188,hasActor,滴滴出行
188,hasObject,收购ofo意向书
滴滴出行,曝光,收购ofo意向书
190,hasActor,QQ
